,model_var,model_cross,JS-native,JS-nonnative,acc-native,acc-nonnative,arch,rep,lang,domain
61,formant_max_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,1,0.39277818581328816,0.318909453354081,0.28019323671497587,0.38961038961038963,max,formant,FR,non-nat
62,formant_max_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,2,0.38883053340494633,0.31934295160054854,0.2946859903381642,0.44871794871794873,max,formant,FR,non-nat
63,formant_max_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,3,0.39830158573120666,0.33452835991106106,0.28502415458937197,0.42857142857142855,max,formant,FR,non-nat
64,formant_max_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,4,0.39385205479094393,0.3292383481249051,0.28019323671497587,0.5584415584415584,max,formant,FR,non-nat
65,formant_max_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,5,0.3895397109818542,0.3280365308127206,0.3285024154589372,0.5194805194805194,max,formant,FR,non-nat
66,formant_max_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,6,0.40287683524162093,0.3316171509569016,0.27053140096618356,0.5064935064935064,max,formant,FR,non-nat
67,formant_max_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,7,0.39289804022512914,0.3289186849654377,0.2995169082125604,0.42105263157894735,max,formant,FR,non-nat
68,formant_max_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,8,0.41990973487988664,0.35113492326960916,0.2608695652173913,0.3684210526315789,max,formant,FR,non-nat
69,formant_max_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,9,0.4009364755092948,0.3277063182427828,0.2608695652173913,0.3076923076923077,max,formant,FR,non-nat
70,formant_max_class_2_wvFRResponses10Fold_varHiddenRelu,0,0.4155102049130862,0.4002489148749737,0.18181818181818182,0.24545454545454545,max,formant,FR,nat
71,formant_max_class_2_wvFRResponses10Fold_varHiddenRelu,1,0.3889227949157169,0.40351116572483026,0.21739130434782608,0.21168831168831168,max,formant,FR,nat
72,formant_max_class_2_wvFRResponses10Fold_varHiddenRelu,2,0.34160964304070623,0.40042620096606046,0.30434782608695654,0.2623376623376623,max,formant,FR,nat
73,formant_max_class_2_wvFRResponses10Fold_varHiddenRelu,3,0.39991885428568313,0.40260423065882106,0.22727272727272727,0.22727272727272727,max,formant,FR,nat
74,formant_max_class_2_wvFRResponses10Fold_varHiddenRelu,4,0.42182435703639926,0.4132070945196357,0.2,0.21818181818181817,max,formant,FR,nat
75,formant_max_class_2_wvFRResponses10Fold_varHiddenRelu,5,0.424610969727498,0.39504172676989663,0.2777777777777778,0.2532467532467532,max,formant,FR,nat
76,formant_max_class_2_wvFRResponses10Fold_varHiddenRelu,6,0.367902967398194,0.40224196588276256,0.2631578947368421,0.23246753246753246,max,formant,FR,nat
77,formant_max_class_2_wvFRResponses10Fold_varHiddenRelu,7,0.4298297952348232,0.39987550044851083,0.2631578947368421,0.23766233766233766,max,formant,FR,nat
78,formant_max_class_2_wvFRResponses10Fold_varHiddenRelu,8,0.3362333807082853,0.38500971384284466,0.42857142857142855,0.2727272727272727,max,formant,FR,nat
79,formant_max_class_2_wvFRResponses10Fold_varHiddenRelu,9,0.3802022895134212,0.40069186599752604,0.15,0.1961038961038961,max,formant,FR,nat
80,formant_mean_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,0,0.4036249550409847,0.33104900906402723,0.2375,0.25609756097560976,mean,formant,EN,non-nat
81,formant_mean_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,1,0.40408074499345153,0.3278831987965586,0.2625,0.2682926829268293,mean,formant,EN,non-nat
82,formant_mean_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,2,0.4035303228612282,0.33728584283495866,0.23125,0.2962962962962963,mean,formant,EN,non-nat
83,formant_mean_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,3,0.39942615280237126,0.330297690780971,0.24375,0.2839506172839506,mean,formant,EN,non-nat
84,formant_mean_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,4,0.3995466847665536,0.3295074216430186,0.21875,0.2682926829268293,mean,formant,EN,non-nat
85,formant_mean_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,5,0.4067140540283722,0.3144323563073444,0.2125,0.25925925925925924,mean,formant,EN,non-nat
86,formant_mean_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,6,0.402873081049903,0.33992623751643786,0.2,0.25925925925925924,mean,formant,EN,non-nat
87,formant_mean_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,7,0.39548556645686206,0.30646385448526114,0.24375,0.3048780487804878,mean,formant,EN,non-nat
88,formant_mean_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,8,0.3969588723485656,0.3206052308771056,0.2625,0.2926829268292683,mean,formant,EN,non-nat
89,formant_mean_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,9,0.40642743166728224,0.33592800533128175,0.225,0.25301204819277107,mean,formant,EN,non-nat
90,formant_mean_class_2_wvENResponses10Fold_varHiddenRelu,0,0.3343399850700456,0.3794917783355018,0.3125,0.2386780905752754,mean,formant,EN,nat
91,formant_mean_class_2_wvENResponses10Fold_varHiddenRelu,1,0.29474746279592196,0.3815082155012983,0.3333333333333333,0.21542227662178703,mean,formant,EN,nat
92,formant_mean_class_2_wvENResponses10Fold_varHiddenRelu,2,0.3849648021893681,0.3656109050768358,0.3125,0.24357405140758873,mean,formant,EN,nat
93,formant_mean_class_2_wvENResponses10Fold_varHiddenRelu,3,0.3361804402706496,0.3781180336643678,0.23529411764705882,0.22031823745410037,mean,formant,EN,nat
94,formant_mean_class_2_wvENResponses10Fold_varHiddenRelu,4,0.34152100000598185,0.3797992099582611,0.1875,0.2484700122399021,mean,formant,EN,nat
95,formant_mean_class_2_wvENResponses10Fold_varHiddenRelu,5,0.30906902273087145,0.37405101475701025,0.4375,0.23011015911872704,mean,formant,EN,nat
96,formant_mean_class_2_wvENResponses10Fold_varHiddenRelu,6,0.3664054997581333,0.3832622161410534,0.1875,0.22888616891064872,mean,formant,EN,nat
97,formant_mean_class_2_wvENResponses10Fold_varHiddenRelu,7,0.3496265017512964,0.3739988844810253,0.3125,0.23133414932680538,mean,formant,EN,nat
98,formant_mean_class_2_wvENResponses10Fold_varHiddenRelu,8,0.3867368229520979,0.36941038429230527,0.3125,0.24357405140758873,mean,formant,EN,nat
99,formant_mean_class_2_wvENResponses10Fold_varHiddenRelu,9,0.34832177809856,0.3712946989898926,0.375,0.2178702570379437,mean,formant,EN,nat
100,formant_mean_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,0,0.43111608916712596,0.36327306254705216,0.18840579710144928,0.37662337662337664,mean,formant,FR,non-nat
101,formant_mean_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,1,0.4265367064328784,0.34029913277234997,0.19806763285024154,0.38961038961038963,mean,formant,FR,non-nat
102,formant_mean_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,2,0.43135473399173224,0.33150297851086624,0.18357487922705315,0.41025641025641024,mean,formant,FR,non-nat
103,formant_mean_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,3,0.42766628878986784,0.34130554345792,0.2028985507246377,0.35064935064935066,mean,formant,FR,non-nat
104,formant_mean_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,4,0.42523423213536954,0.3836272996124095,0.2222222222222222,0.3116883116883117,mean,formant,FR,non-nat
105,formant_mean_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,5,0.421851181348005,0.3513165528509244,0.21256038647342995,0.36363636363636365,mean,formant,FR,non-nat
106,formant_mean_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,6,0.42315780635791517,0.3620641939483627,0.1932367149758454,0.36363636363636365,mean,formant,FR,non-nat
107,formant_mean_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,7,0.42369701154314265,0.34319764524262814,0.20772946859903382,0.3815789473684211,mean,formant,FR,non-nat
108,formant_mean_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,8,0.4272296312267276,0.36713067045453396,0.2028985507246377,0.3684210526315789,mean,formant,FR,non-nat
109,formant_mean_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,9,0.43068292178968404,0.3644817720535857,0.18840579710144928,0.2564102564102564,mean,formant,FR,non-nat
110,formant_mean_class_2_wvFRResponses10Fold_varHiddenRelu,0,0.4350071841232209,0.4179023686538238,0.045454545454545456,0.2,mean,formant,FR,nat
111,formant_mean_class_2_wvFRResponses10Fold_varHiddenRelu,1,0.44376072606268635,0.42300283839482117,0.17391304347826086,0.18181818181818182,mean,formant,FR,nat
112,formant_mean_class_2_wvFRResponses10Fold_varHiddenRelu,2,0.3341789339203399,0.4138006680251883,0.2608695652173913,0.2025974025974026,mean,formant,FR,nat
113,formant_mean_class_2_wvFRResponses10Fold_varHiddenRelu,3,0.40534792313501844,0.4171969882793352,0.18181818181818182,0.2012987012987013,mean,formant,FR,nat
114,formant_mean_class_2_wvFRResponses10Fold_varHiddenRelu,4,0.4740343127361606,0.4168927326339446,0.1,0.1974025974025974,mean,formant,FR,nat
115,formant_mean_class_2_wvFRResponses10Fold_varHiddenRelu,5,0.4122227979467747,0.4142456358469594,0.2222222222222222,0.1961038961038961,mean,formant,FR,nat
116,formant_mean_class_2_wvFRResponses10Fold_varHiddenRelu,6,0.38383438809820325,0.4069907565235902,0.21052631578947367,0.20909090909090908,mean,formant,FR,nat
117,formant_mean_class_2_wvFRResponses10Fold_varHiddenRelu,7,0.41607682658438405,0.41873809110065463,0.21052631578947367,0.18701298701298702,mean,formant,FR,nat
118,formant_mean_class_2_wvFRResponses10Fold_varHiddenRelu,8,0.4064755927605676,0.4177620268879839,0.2857142857142857,0.2038961038961039,mean,formant,FR,nat
119,formant_mean_class_2_wvFRResponses10Fold_varHiddenRelu,9,0.3839898859840076,0.4226482616104539,0.35,0.16883116883116883,mean,formant,FR,nat
120,mfcc_knn_2_wvENNonnativeResponses10Fold,0,0.4397815906959511,0.43832943902615645,0.2875,0.25609756097560976,knn,mfcc,EN,non-nat
121,mfcc_knn_2_wvENNonnativeResponses10Fold,1,0.4677928039952781,0.450323825162669,0.2625,0.23170731707317074,knn,mfcc,EN,non-nat
122,mfcc_knn_2_wvENNonnativeResponses10Fold,2,0.4605026334097751,0.4275662296538087,0.275,0.30864197530864196,knn,mfcc,EN,non-nat
123,mfcc_knn_2_wvENNonnativeResponses10Fold,3,0.46174087822469945,0.42857772575938125,0.24375,0.3333333333333333,knn,mfcc,EN,non-nat
124,mfcc_knn_2_wvENNonnativeResponses10Fold,4,0.4638530459359579,0.4278929895100062,0.275,0.2682926829268293,knn,mfcc,EN,non-nat
125,mfcc_knn_2_wvENNonnativeResponses10Fold,5,0.442800287077829,0.410114054624201,0.3,0.24691358024691357,knn,mfcc,EN,non-nat
126,mfcc_knn_2_wvENNonnativeResponses10Fold,6,0.4626588287176506,0.42666920892100274,0.28125,0.2962962962962963,knn,mfcc,EN,non-nat
127,mfcc_knn_2_wvENNonnativeResponses10Fold,7,0.4656504207535107,0.4400936827245464,0.25625,0.2682926829268293,knn,mfcc,EN,non-nat
128,mfcc_knn_2_wvENNonnativeResponses10Fold,8,0.4613115454862,0.37746369899286225,0.26875,0.35365853658536583,knn,mfcc,EN,non-nat
129,mfcc_knn_2_wvENNonnativeResponses10Fold,9,0.4646622580135575,0.38498982394590975,0.26875,0.30120481927710846,knn,mfcc,EN,non-nat
130,mfcc_knn_2_wvENResponses10Fold,0,0.3359277101134206,0.47234134730636623,0.375,0.21052631578947367,knn,mfcc,EN,nat
131,mfcc_knn_2_wvENResponses10Fold,1,0.4934912346258304,0.4772367518069027,0.26666666666666666,0.1835985312117503,knn,mfcc,EN,nat
132,mfcc_knn_2_wvENResponses10Fold,2,0.5363484371530642,0.48725554638346125,0.1875,0.19216646266829865,knn,mfcc,EN,nat
133,mfcc_knn_2_wvENResponses10Fold,3,0.3681302648281635,0.46669418758426506,0.4117647058823529,0.20563035495716034,knn,mfcc,EN,nat
134,mfcc_knn_2_wvENResponses10Fold,4,0.48752027251179797,0.4889585988231361,0.25,0.18849449204406366,knn,mfcc,EN,nat
135,mfcc_knn_2_wvENResponses10Fold,5,0.37731062972774737,0.47138042650396567,0.3125,0.22399020807833536,knn,mfcc,EN,nat
136,mfcc_knn_2_wvENResponses10Fold,6,0.46544546034805445,0.4788520611336644,0.25,0.19706242350061198,knn,mfcc,EN,nat
137,mfcc_knn_2_wvENResponses10Fold,7,0.5156728768688001,0.47198631458075685,0.125,0.2215422276621787,knn,mfcc,EN,nat
138,mfcc_knn_2_wvENResponses10Fold,8,0.6056968666265783,0.4694332286382087,0.0625,0.23745410036719705,knn,mfcc,EN,nat
139,mfcc_knn_2_wvENResponses10Fold,9,0.4657058023851514,0.47487678940544115,0.25,0.200734394124847,knn,mfcc,EN,nat
140,mfcc_knn_2_wvFRNonnativeResponses10Fold,0,0.5218189062740308,0.40686278100479206,0.1932367149758454,0.37662337662337664,knn,mfcc,FR,non-nat
141,mfcc_knn_2_wvFRNonnativeResponses10Fold,1,0.5062558291702497,0.40602718279617656,0.23671497584541062,0.4025974025974026,knn,mfcc,FR,non-nat
142,mfcc_knn_2_wvFRNonnativeResponses10Fold,2,0.49115196199970274,0.4047356609838211,0.2608695652173913,0.38461538461538464,knn,mfcc,FR,non-nat
143,mfcc_knn_2_wvFRNonnativeResponses10Fold,3,0.5173160652579528,0.4072348554237143,0.21739130434782608,0.37662337662337664,knn,mfcc,FR,non-nat
144,mfcc_knn_2_wvFRNonnativeResponses10Fold,4,0.5121270365652076,0.38495270750453775,0.2222222222222222,0.4155844155844156,knn,mfcc,FR,non-nat
145,mfcc_knn_2_wvFRNonnativeResponses10Fold,5,0.5086878772611847,0.4094897704839318,0.2222222222222222,0.36363636363636365,knn,mfcc,FR,non-nat
146,mfcc_knn_2_wvFRNonnativeResponses10Fold,6,0.5118156452166299,0.3893958077085858,0.21739130434782608,0.38961038961038963,knn,mfcc,FR,non-nat
147,mfcc_knn_2_wvFRNonnativeResponses10Fold,7,0.5111062349149533,0.4574058018198498,0.21256038647342995,0.2236842105263158,knn,mfcc,FR,non-nat
148,mfcc_knn_2_wvFRNonnativeResponses10Fold,8,0.5158973379483411,0.35856842202957595,0.21256038647342995,0.47368421052631576,knn,mfcc,FR,non-nat
149,mfcc_knn_2_wvFRNonnativeResponses10Fold,9,0.5109102328385446,0.4495931106592613,0.20772946859903382,0.28205128205128205,knn,mfcc,FR,non-nat
150,mfcc_knn_2_wvFRResponses10Fold,0,0.46333302915829494,0.4968066897671343,0.22727272727272727,0.21038961038961038,knn,mfcc,FR,nat
151,mfcc_knn_2_wvFRResponses10Fold,1,0.5330873091036195,0.5182036721399332,0.08695652173913043,0.2012987012987013,knn,mfcc,FR,nat
152,mfcc_knn_2_wvFRResponses10Fold,2,0.4823291237094908,0.5110953223111993,0.21739130434782608,0.21168831168831168,knn,mfcc,FR,nat
153,mfcc_knn_2_wvFRResponses10Fold,3,0.3524800412045941,0.4756332302068516,0.5,0.24285714285714285,knn,mfcc,FR,nat
154,mfcc_knn_2_wvFRResponses10Fold,4,0.4701031773555283,0.5177842883466055,0.3,0.18701298701298702,knn,mfcc,FR,nat
155,mfcc_knn_2_wvFRResponses10Fold,5,0.5174992801853798,0.49617907684672985,0.2222222222222222,0.21818181818181817,knn,mfcc,FR,nat
156,mfcc_knn_2_wvFRResponses10Fold,6,0.5047447479597572,0.5047545102908013,0.15789473684210525,0.21428571428571427,knn,mfcc,FR,nat
157,mfcc_knn_2_wvFRResponses10Fold,7,0.5552440645201999,0.5068319356463371,0.10526315789473684,0.2064935064935065,knn,mfcc,FR,nat
158,mfcc_knn_2_wvFRResponses10Fold,8,0.4088583783928493,0.5021866393759872,0.38095238095238093,0.22207792207792207,knn,mfcc,FR,nat
159,mfcc_knn_2_wvFRResponses10Fold,9,0.48465482551267425,0.4906497820905767,0.2,0.23766233766233766,knn,mfcc,FR,nat
160,mfcc_max_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,0,0.2973263303147416,0.21357782529850397,0.45,0.45121951219512196,max,mfcc,EN,non-nat
161,mfcc_max_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,1,0.29657268849762863,0.22962430567219305,0.44375,0.4634146341463415,max,mfcc,EN,non-nat
162,mfcc_max_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,2,0.3106973452000978,0.23990510213435723,0.4375,0.5061728395061729,max,mfcc,EN,non-nat
163,mfcc_max_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,3,0.29090008225656144,0.20686232715576108,0.48125,0.5061728395061729,max,mfcc,EN,non-nat
164,mfcc_max_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,4,0.3011187683851855,0.21071365950740875,0.43125,0.47560975609756095,max,mfcc,EN,non-nat
165,mfcc_max_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,5,0.2812998220861913,0.22857423027064996,0.4875,0.41975308641975306,max,mfcc,EN,non-nat
166,mfcc_max_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,6,0.2844820353028802,0.2080548929873651,0.475,0.5802469135802469,max,mfcc,EN,non-nat
167,mfcc_max_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,7,0.2962908494650015,0.24797392996312387,0.46875,0.4878048780487805,max,mfcc,EN,non-nat
168,mfcc_max_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,8,0.2940757509674926,0.22659885324783086,0.5375,0.4878048780487805,max,mfcc,EN,non-nat
169,mfcc_max_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,9,0.2826215732276227,0.1985229607305759,0.4625,0.5421686746987951,max,mfcc,EN,non-nat
170,mfcc_max_class_2_wvENResponses10Fold_varHiddenRelu,0,0.1910922643808843,0.34046106438945734,0.625,0.3108935128518972,max,mfcc,EN,nat
171,mfcc_max_class_2_wvENResponses10Fold_varHiddenRelu,1,0.2513154404166202,0.37198184839085,0.5333333333333333,0.2717258261933905,max,mfcc,EN,nat
172,mfcc_max_class_2_wvENResponses10Fold_varHiddenRelu,2,0.21470051493959147,0.3580565192565054,0.6875,0.2876376988984088,max,mfcc,EN,nat
173,mfcc_max_class_2_wvENResponses10Fold_varHiddenRelu,3,0.4800233012408681,0.49414047487610846,0.11764705882352941,0.14075887392900857,max,mfcc,EN,nat
174,mfcc_max_class_2_wvENResponses10Fold_varHiddenRelu,4,0.22642280484425858,0.3957692209736655,0.4375,0.27539779681762544,max,mfcc,EN,nat
175,mfcc_max_class_2_wvENResponses10Fold_varHiddenRelu,5,0.24764112592248355,0.3781260979035505,0.5,0.23255813953488372,max,mfcc,EN,nat
176,mfcc_max_class_2_wvENResponses10Fold_varHiddenRelu,6,0.2049481602830047,0.341627055852745,0.625,0.30599755201958384,max,mfcc,EN,nat
177,mfcc_max_class_2_wvENResponses10Fold_varHiddenRelu,7,0.33317449134982435,0.42620443594859286,0.4375,0.23255813953488372,max,mfcc,EN,nat
178,mfcc_max_class_2_wvENResponses10Fold_varHiddenRelu,8,0.3025613949912165,0.3289301042628248,0.625,0.3047735618115055,max,mfcc,EN,nat
179,mfcc_max_class_2_wvENResponses10Fold_varHiddenRelu,9,0.2665463036558719,0.40842930505359737,0.5625,0.2827417380660955,max,mfcc,EN,nat
180,mfcc_max_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,0,0.31767094298941184,0.19441996613069143,0.3864734299516908,0.5324675324675324,max,mfcc,FR,non-nat
181,mfcc_max_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,1,0.3128072720920698,0.1904806397284928,0.40096618357487923,0.6623376623376623,max,mfcc,FR,non-nat
182,mfcc_max_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,2,0.3199493315157093,0.20453554160531942,0.36231884057971014,0.5897435897435898,max,mfcc,FR,non-nat
183,mfcc_max_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,3,0.3193104191276836,0.20714988122842393,0.4106280193236715,0.5064935064935064,max,mfcc,FR,non-nat
184,mfcc_max_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,4,0.3468054519354002,0.2369665145627882,0.3285024154589372,0.5454545454545454,max,mfcc,FR,non-nat
185,mfcc_max_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,5,0.315415661879928,0.22779486355027712,0.3864734299516908,0.5194805194805194,max,mfcc,FR,non-nat
186,mfcc_max_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,6,0.33751512931466165,0.23427163143686028,0.37681159420289856,0.5324675324675324,max,mfcc,FR,non-nat
187,mfcc_max_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,7,0.33070447451226137,0.20780093029315602,0.34782608695652173,0.5789473684210527,max,mfcc,FR,non-nat
188,mfcc_max_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,8,0.32082968742174167,0.23633379976617627,0.3526570048309179,0.5394736842105263,max,mfcc,FR,non-nat
189,mfcc_max_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,9,0.33113005620850167,0.20359629282002276,0.3719806763285024,0.48717948717948717,max,mfcc,FR,non-nat
190,mfcc_max_class_2_wvFRResponses10Fold_varHiddenRelu,0,0.317712346447285,0.37879373393846333,0.3181818181818182,0.33116883116883117,max,mfcc,FR,nat
191,mfcc_max_class_2_wvFRResponses10Fold_varHiddenRelu,1,0.25850793644643166,0.42523973145129695,0.391304347826087,0.2623376623376623,max,mfcc,FR,nat
192,mfcc_max_class_2_wvFRResponses10Fold_varHiddenRelu,2,0.26172130544195754,0.4120295583691976,0.43478260869565216,0.261038961038961,max,mfcc,FR,nat
193,mfcc_max_class_2_wvFRResponses10Fold_varHiddenRelu,3,0.2703129225221693,0.4249358444028672,0.5,0.24935064935064935,max,mfcc,FR,nat
194,mfcc_max_class_2_wvFRResponses10Fold_varHiddenRelu,4,0.2358831928068795,0.3915822547349045,0.55,0.2766233766233766,max,mfcc,FR,nat
195,mfcc_max_class_2_wvFRResponses10Fold_varHiddenRelu,5,0.3448788282344476,0.41155918940789354,0.3333333333333333,0.2688311688311688,max,mfcc,FR,nat
196,mfcc_max_class_2_wvFRResponses10Fold_varHiddenRelu,6,0.29143823825203014,0.3859761960123749,0.42105263157894735,0.2896103896103896,max,mfcc,FR,nat
197,mfcc_max_class_2_wvFRResponses10Fold_varHiddenRelu,7,0.30159187193981846,0.37834174055304043,0.42105263157894735,0.3207792207792208,max,mfcc,FR,nat
198,mfcc_max_class_2_wvFRResponses10Fold_varHiddenRelu,8,0.2696272293972077,0.40651568672254795,0.42857142857142855,0.2545454545454545,max,mfcc,FR,nat
199,mfcc_max_class_2_wvFRResponses10Fold_varHiddenRelu,9,0.32822293575131345,0.3546161828972287,0.3,0.34545454545454546,max,mfcc,FR,nat
200,mfcc_mean_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,0,0.3155361686222551,0.22951704450152424,0.3875,0.3780487804878049,mean,mfcc,EN,non-nat
201,mfcc_mean_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,1,0.32795786962835044,0.23852979097770538,0.35625,0.43902439024390244,mean,mfcc,EN,non-nat
202,mfcc_mean_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,2,0.33225532669420427,0.2637594767486499,0.39375,0.4444444444444444,mean,mfcc,EN,non-nat
203,mfcc_mean_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,3,0.331834599490111,0.23279646594545528,0.3875,0.4691358024691358,mean,mfcc,EN,non-nat
204,mfcc_mean_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,4,0.3309822698048693,0.25552345464161924,0.3875,0.4634146341463415,mean,mfcc,EN,non-nat
205,mfcc_mean_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,5,0.330872121299548,0.23726427545566578,0.40625,0.43209876543209874,mean,mfcc,EN,non-nat
206,mfcc_mean_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,6,0.33969432408584066,0.2465785838564368,0.35625,0.49382716049382713,mean,mfcc,EN,non-nat
207,mfcc_mean_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,7,0.357884863614932,0.24284146243350105,0.30625,0.5121951219512195,mean,mfcc,EN,non-nat
208,mfcc_mean_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,8,0.33836110141754994,0.24270202304846167,0.35625,0.4024390243902439,mean,mfcc,EN,non-nat
209,mfcc_mean_class_2_wvENNonnativeResponses10Fold_varHiddenRelu,9,0.3321370773829089,0.21330247133638428,0.3625,0.5060240963855421,mean,mfcc,EN,non-nat
210,mfcc_mean_class_2_wvENResponses10Fold_varHiddenRelu,0,0.25574030830390077,0.3798033209692855,0.4375,0.2766217870257038,mean,mfcc,EN,nat
211,mfcc_mean_class_2_wvENResponses10Fold_varHiddenRelu,1,0.32493268624126365,0.39038296213396634,0.2,0.2729498164014688,mean,mfcc,EN,nat
212,mfcc_mean_class_2_wvENResponses10Fold_varHiddenRelu,2,0.20236418784512997,0.4284408876293047,0.75,0.2350061199510404,mean,mfcc,EN,nat
213,mfcc_mean_class_2_wvENResponses10Fold_varHiddenRelu,3,0.1841279471868719,0.3873208825671147,0.6470588235294118,0.2741738066095471,mean,mfcc,EN,nat
214,mfcc_mean_class_2_wvENResponses10Fold_varHiddenRelu,4,0.3408041491353951,0.4130218473429192,0.375,0.2423500611995104,mean,mfcc,EN,nat
215,mfcc_mean_class_2_wvENResponses10Fold_varHiddenRelu,5,0.23958524545717721,0.40833105858231705,0.5,0.25703794369645044,mean,mfcc,EN,nat
216,mfcc_mean_class_2_wvENResponses10Fold_varHiddenRelu,6,0.2916737341729526,0.40683092274540233,0.3125,0.24112607099143207,mean,mfcc,EN,nat
217,mfcc_mean_class_2_wvENResponses10Fold_varHiddenRelu,7,0.307342043971893,0.40059221945124723,0.375,0.25703794369645044,mean,mfcc,EN,nat
218,mfcc_mean_class_2_wvENResponses10Fold_varHiddenRelu,8,0.2263342439771437,0.3911278509086329,0.6875,0.2521419828641371,mean,mfcc,EN,nat
219,mfcc_mean_class_2_wvENResponses10Fold_varHiddenRelu,9,0.2635516694844124,0.41097208622228404,0.5625,0.24112607099143207,mean,mfcc,EN,nat
220,mfcc_mean_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,0,0.3914711873966935,0.21847958695202857,0.30917874396135264,0.6363636363636364,mean,mfcc,FR,non-nat
221,mfcc_mean_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,1,0.3893021035805379,0.21863389444141862,0.2946859903381642,0.5974025974025974,mean,mfcc,FR,non-nat
222,mfcc_mean_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,2,0.4060557496040166,0.20083366821858875,0.28019323671497587,0.6153846153846154,mean,mfcc,FR,non-nat
223,mfcc_mean_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,3,0.411061268261452,0.2183966733591637,0.28502415458937197,0.5454545454545454,mean,mfcc,FR,non-nat
224,mfcc_mean_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,4,0.38370009987297615,0.22040563855933248,0.2946859903381642,0.5714285714285714,mean,mfcc,FR,non-nat
225,mfcc_mean_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,5,0.38696398795325726,0.24210545354338908,0.28019323671497587,0.4805194805194805,mean,mfcc,FR,non-nat
226,mfcc_mean_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,6,0.3759629181001398,0.23066971532544298,0.3188405797101449,0.5324675324675324,mean,mfcc,FR,non-nat
227,mfcc_mean_class_2_wvFRNonnativeResponses10Fold_varHiddenRelu,7,0.419292455231202,0.22082925525531708,0.2463768115942029,0.5657894736842105,mean,mfcc,FR,non-nat
