,language,vowel,file,classification,probabilities
8626,FR,a,FR4161,ɑ̃,2.7894614e-10
3626,FR,a,FR4161,o,2.7894614e-10
9626,FR,a,FR4161,ɔ,2.7894614e-10
10626,FR,a,FR4161,ɔ̃,1.12534906e-07
4626,FR,a,FR4161,u,2.7894614e-10
2627,FR,a,FR4162,i,1.02618795e-10
5627,FR,a,FR4162,y,1.5229979e-08
1627,FR,a,FR4162,e,1.02618795e-10
11627,FR,a,FR4162,ɛ,7.58256e-10
12627,FR,a,FR4162,ɛ̃,2.0611537e-09
6627,FR,a,FR4162,ø,4.1399375e-08
7627,FR,a,FR4162,œ,1.02618795e-10
627,FR,a,FR4162,a,1.0
8627,FR,a,FR4162,ɑ̃,1.02618795e-10
3627,FR,a,FR4162,o,1.02618795e-10
9627,FR,a,FR4162,ɔ,1.02618795e-10
10627,FR,a,FR4162,ɔ̃,4.1399375e-08
4627,FR,a,FR4162,u,1.02618795e-10
2628,FR,a,FR4164,i,0.00032320814
5628,FR,a,FR4164,y,0.017646568
1628,FR,a,FR4164,e,2.1777594e-06
11628,FR,a,FR4164,ɛ,2.1777594e-06
12628,FR,a,FR4164,ɛ̃,2.1777594e-06
6628,FR,a,FR4164,ø,5.9197637e-06
7628,FR,a,FR4164,œ,1.6091586e-05
628,FR,a,FR4164,a,0.9634699
8628,FR,a,FR4164,ɑ̃,2.1777594e-06
3628,FR,a,FR4164,o,2.1777594e-06
9628,FR,a,FR4164,ɔ,0.00087857083
10628,FR,a,FR4164,ɔ̃,0.017646568
4628,FR,a,FR4164,u,2.1777594e-06
2641,FR,a,FR4419,i,1.0718357e-07
5641,FR,a,FR4419,y,0.047419444
1641,FR,a,FR4419,e,2.9135515e-07
11641,FR,a,FR4419,ɛ,2.9135515e-07
12641,FR,a,FR4419,ɛ̃,1.0718357e-07
6641,FR,a,FR4419,ø,7.9198537e-07
7641,FR,a,FR4419,œ,1.5907452e-05
641,FR,a,FR4419,a,0.95244503
8641,FR,a,FR4419,ɑ̃,1.0718357e-07
3641,FR,a,FR4419,o,1.0718357e-07
9641,FR,a,FR4419,ɔ,1.0718357e-07
10641,FR,a,FR4419,ɔ̃,0.00011754105
4641,FR,a,FR4419,u,1.0718357e-07
2671,FR,a,FR876,i,2.249533e-06
5671,FR,a,FR876,y,2.249533e-06
1671,FR,a,FR876,e,6.1148653e-06
11671,FR,a,FR876,ɛ,1.6621927e-05
12671,FR,a,FR876,ɛ̃,0.0003338603
6671,FR,a,FR876,ø,0.00090752647
7671,FR,a,FR876,œ,2.249533e-06
671,FR,a,FR876,a,0.9952236
8671,FR,a,FR876,ɑ̃,0.00090752647
3671,FR,a,FR876,o,2.249533e-06
9671,FR,a,FR876,ɔ,6.1148653e-06
10671,FR,a,FR876,ɔ̃,0.0024669126
4671,FR,a,FR876,u,0.00012282035
2672,FR,a,FR878,i,2.0611188e-09
5672,FR,a,FR878,y,1.1253327e-07
1672,FR,a,FR878,e,2.0611188e-09
11672,FR,a,FR878,ɛ,1.5229721e-08
12672,FR,a,FR878,ɛ̃,4.1398675e-08
6672,FR,a,FR878,ø,1.5229721e-08
7672,FR,a,FR878,œ,1.1253327e-07
672,FR,a,FR878,a,0.9999831
8672,FR,a,FR878,ɑ̃,2.0611188e-09
3672,FR,a,FR878,o,2.0611188e-09
9672,FR,a,FR878,ɔ,5.6027014e-09
10672,FR,a,FR878,ɔ̃,1.6701419e-05
4672,FR,a,FR878,u,2.0611188e-09
2472,FR,ɑ̃,FR1012,i,2.2417807e-06
5472,FR,ɑ̃,FR1012,y,0.00012239708
1472,FR,ɑ̃,FR1012,e,2.2417807e-06
11472,FR,ɑ̃,FR1012,ɛ,2.2417807e-06
12472,FR,ɑ̃,FR1012,ɛ̃,0.00033270975
6472,FR,ɑ̃,FR1012,ø,6.093792e-06
7472,FR,ɑ̃,FR1012,œ,1.6564643e-05
472,FR,ɑ̃,FR1012,a,0.0009043989
8472,FR,ɑ̃,FR1012,ɑ̃,0.006682654
3472,FR,ɑ̃,FR1012,o,6.093792e-06
9472,FR,ɑ̃,FR1012,ɔ,6.093792e-06
10472,FR,ɑ̃,FR1012,ɔ̃,0.9917938
4472,FR,ɑ̃,FR1012,u,0.00012239708
2476,FR,ɑ̃,FR1155,i,0.00080421113
5476,FR,ɑ̃,FR1155,y,0.00010883814
1476,FR,ɑ̃,FR1155,e,0.00029585272
11476,FR,ɑ̃,FR1155,ɛ,0.043908436
12476,FR,ɑ̃,FR1155,ɛ̃,0.005942361
6476,FR,ɑ̃,FR1155,ø,0.0021860725
7476,FR,ɑ̃,FR1155,œ,0.016153011
476,FR,ɑ̃,FR1155,a,0.016153011
8476,FR,ɑ̃,FR1155,ɑ̃,0.88192457
3476,FR,ɑ̃,FR1155,o,0.016153011
9476,FR,ɑ̃,FR1155,ɔ,0.016153011
10476,FR,ɑ̃,FR1155,ɔ̃,0.00010883814
4476,FR,ɑ̃,FR1155,u,0.00010883814
2506,FR,ɑ̃,FR1789,i,0.00033057274
5506,FR,ɑ̃,FR1789,y,0.006639731
1506,FR,ɑ̃,FR1789,e,2.2273816e-06
11506,FR,ɑ̃,FR1789,ɛ,2.2273816e-06
12506,FR,ɑ̃,FR1789,ɛ̃,0.0008985899
6506,FR,ɑ̃,FR1789,ø,2.2273816e-06
7506,FR,ɑ̃,FR1789,œ,6.054651e-06
506,FR,ɑ̃,FR1789,a,4.4738157e-05
8506,FR,ɑ̃,FR1789,ɑ̃,0.98542345
3506,FR,ɑ̃,FR1789,o,2.2273816e-06
9506,FR,ɑ̃,FR1789,ɔ,6.054651e-06
10506,FR,ɑ̃,FR1789,ɔ̃,0.006639731
4506,FR,ɑ̃,FR1789,u,2.2273816e-06
2511,FR,ɑ̃,FR1857,i,0.2586654
5511,FR,ɑ̃,FR1857,y,0.0017428739
1511,FR,ɑ̃,FR1857,e,1.1743391e-05
11511,FR,ɑ̃,FR1857,ɛ,1.1743391e-05
12511,FR,ɑ̃,FR1857,ɛ̃,8.6772576e-05
6511,FR,ɑ̃,FR1857,ø,1.1743391e-05
7511,FR,ɑ̃,FR1857,œ,1.1743391e-05
511,FR,ɑ̃,FR1857,a,0.00064116745
8511,FR,ɑ̃,FR1857,ɑ̃,0.035006557
3511,FR,ɑ̃,FR1857,o,1.1743391e-05
9511,FR,ɑ̃,FR1857,ɔ,3.192185e-05
10511,FR,ɑ̃,FR1857,ɔ̃,0.7031255
4511,FR,ɑ̃,FR1857,u,0.00064116745
2512,FR,ɑ̃,FR1860,i,0.0048987945
5512,FR,ɑ̃,FR1860,y,4.4671224e-06
1512,FR,ɑ̃,FR1860,e,1.21428975e-05
11512,FR,ɑ̃,FR1860,ɛ,1.21428975e-05
12512,FR,ɑ̃,FR1860,ɛ̃,3.300782e-05
6512,FR,ɑ̃,FR1860,ø,0.00024389662
7512,FR,ɑ̃,FR1860,œ,1.21428975e-05
512,FR,ɑ̃,FR1860,a,4.4671224e-06
8512,FR,ɑ̃,FR1860,ɑ̃,0.26746514
3512,FR,ɑ̃,FR1860,o,1.21428975e-05
9512,FR,ɑ̃,FR1860,ɔ,1.21428975e-05
10512,FR,ɑ̃,FR1860,ɔ̃,0.7270456
4512,FR,ɑ̃,FR1860,u,0.00024389662
2546,FR,ɑ̃,FR2347,i,0.00033468465
5546,FR,ɑ̃,FR2347,y,0.9976809
1546,FR,ɑ̃,FR2347,e,2.2550876e-06
11546,FR,ɑ̃,FR2347,ɛ,2.2550876e-06
12546,FR,ɑ̃,FR2347,ɛ̃,0.00033468465
6546,FR,ɑ̃,FR2347,ø,0.00090976723
7546,FR,ɑ̃,FR2347,œ,6.1299634e-06
546,FR,ɑ̃,FR2347,a,0.00033468465
8546,FR,ɑ̃,FR2347,ɑ̃,4.5294644e-05
3546,FR,ɑ̃,FR2347,o,6.1299634e-06
9546,FR,ɑ̃,FR2347,ɔ,0.00033468465
10546,FR,ɑ̃,FR2347,ɔ̃,6.1299634e-06
4546,FR,ɑ̃,FR2347,u,2.2550876e-06
2602,FR,ɑ̃,FR3642,i,0.039825983
5602,FR,ɑ̃,FR3642,y,9.8718745e-05
1602,FR,ɑ̃,FR3642,e,0.005389861
11602,FR,ɑ̃,FR3642,ɛ,9.8718745e-05
12602,FR,ɑ̃,FR3642,ɛ̃,0.014651162
6602,FR,ɑ̃,FR3642,ø,0.00026834538
7602,FR,ɑ̃,FR3642,œ,0.7999263
602,FR,ɑ̃,FR3642,a,0.001982819
8602,FR,ɑ̃,FR3642,ɑ̃,0.10825825
3602,FR,ɑ̃,FR3642,o,9.8718745e-05
9602,FR,ɑ̃,FR3642,ɔ,9.8718745e-05
10602,FR,ɑ̃,FR3642,ɔ̃,0.014651162
4602,FR,ɑ̃,FR3642,u,0.014651162
2609,FR,ɑ̃,FR3795,i,0.013048096
5609,FR,ɑ̃,FR3795,y,3.2342996e-05
1609,FR,ɑ̃,FR3795,e,0.0017658678
11609,FR,ɑ̃,FR3795,ɛ,3.2342996e-05
12609,FR,ɑ̃,FR3795,ɛ̃,0.004800126
6609,FR,ɑ̃,FR3795,ø,8.7917375e-05
7609,FR,ɑ̃,FR3795,œ,0.26207802
609,FR,ɑ̃,FR3795,a,0.0006496264
8609,FR,ɑ̃,FR3795,ɑ̃,0.71240187
3609,FR,ɑ̃,FR3795,o,3.2342996e-05
9609,FR,ɑ̃,FR3795,ɔ,3.2342996e-05
10609,FR,ɑ̃,FR3795,ɔ̃,0.0002389842
4609,FR,ɑ̃,FR3795,u,0.004800126
2610,FR,ɑ̃,FR3813,i,4.5169596e-05
5610,FR,ɑ̃,FR3813,y,1.6616967e-05
1610,FR,ɑ̃,FR3813,e,0.0003337607
11610,FR,ɑ̃,FR3813,ɛ,0.00012278369
12610,FR,ɑ̃,FR3813,ɛ̃,0.00012278369
6610,FR,ɑ̃,FR3813,ø,0.0009072556
7610,FR,ɑ̃,FR3813,œ,0.9949266
610,FR,ɑ̃,FR3813,a,0.00012278369
8610,FR,ɑ̃,FR3813,ɑ̃,0.0024661764
3610,FR,ɑ̃,FR3813,o,6.1130404e-06
9610,FR,ɑ̃,FR3813,ɔ,6.1130404e-06
10610,FR,ɑ̃,FR3813,ɔ̃,1.6616967e-05
4610,FR,ɑ̃,FR3813,u,0.0009072556
2636,FR,ɑ̃,FR4274,i,0.008668069
5636,FR,ɑ̃,FR4274,y,0.47326052
1636,FR,ɑ̃,FR4274,e,5.840499e-05
11636,FR,ɑ̃,FR4274,ɛ,5.840499e-05
12636,FR,ɑ̃,FR4274,ɛ̃,0.00043155774
6636,FR,ɑ̃,FR4274,ø,0.008668069
7636,FR,ɑ̃,FR4274,œ,5.840499e-05
636,FR,ɑ̃,FR4274,a,0.023562253
8636,FR,ɑ̃,FR4274,ɑ̃,0.008668069
3636,FR,ɑ̃,FR4274,o,5.840499e-05
9636,FR,ɑ̃,FR4274,ɔ,0.0031888043
10636,FR,ɑ̃,FR4274,ɔ̃,0.47326052
4636,FR,ɑ̃,FR4274,u,5.840499e-05
2644,FR,ɑ̃,FR4487,i,0.00031849087
5644,FR,ɑ̃,FR4487,y,0.94940794
1644,FR,ɑ̃,FR4487,e,2.1459748e-06
11644,FR,ɑ̃,FR4487,ɛ,2.1459748e-06
12644,FR,ɑ̃,FR4487,ɛ̃,2.1459748e-06
6644,FR,ɑ̃,FR4487,ø,0.00031849087
7644,FR,ɑ̃,FR4487,œ,2.1459748e-06
644,FR,ɑ̃,FR4487,a,0.00031849087
8644,FR,ɑ̃,FR4487,ɑ̃,0.0023533471
3644,FR,ɑ̃,FR4487,o,2.1459748e-06
9644,FR,ɑ̃,FR4487,ɔ,2.1459748e-06
10644,FR,ɑ̃,FR4487,ɔ̃,0.047268238
4644,FR,ɑ̃,FR4487,u,2.1459748e-06
2645,FR,ɑ̃,FR453,i,3.9884868e-05
5645,FR,ɑ̃,FR453,y,1.9857507e-06
1645,FR,ɑ̃,FR453,e,0.00217764
11645,FR,ɑ̃,FR453,ɛ,0.11889511
12645,FR,ɑ̃,FR453,ɛ̃,1.9857507e-06
6645,FR,ɑ̃,FR453,ø,1.9857507e-06
7645,FR,ɑ̃,FR453,œ,1.9857507e-06
645,FR,ɑ̃,FR453,a,1.9857507e-06
8645,FR,ɑ̃,FR453,ɑ̃,1.46728225e-05
3645,FR,ɑ̃,FR453,o,3.9884868e-05
9645,FR,ɑ̃,FR453,ɔ,5.39783e-06
10645,FR,ɑ̃,FR453,ɔ̃,0.8785227
4645,FR,ɑ̃,FR453,u,0.00029471153
2648,FR,ɑ̃,FR456,i,5.4073907e-06
5648,FR,ɑ̃,FR456,y,2.6921813e-07
1648,FR,ɑ̃,FR456,e,0.00080252794
11648,FR,ɑ̃,FR456,ɛ,0.88007873
12648,FR,ɑ̃,FR456,ɛ̃,2.6921813e-07
6648,FR,ɑ̃,FR456,ø,2.6921813e-07
7648,FR,ɑ̃,FR456,œ,2.6921813e-07
648,FR,ɑ̃,FR456,a,2.6921813e-07
8648,FR,ɑ̃,FR456,ɑ̃,1.989268e-06
3648,FR,ɑ̃,FR456,o,1.989268e-06
9648,FR,ɑ̃,FR456,ɔ,2.6921813e-07
10648,FR,ɑ̃,FR456,ɔ̃,0.119105704
4648,FR,ɑ̃,FR456,u,1.989268e-06
2649,FR,ɑ̃,FR469,i,8.3152287e-07
5649,FR,ɑ̃,FR469,y,2.7894484e-10
1649,FR,ɑ̃,FR469,e,6.144169e-06
11649,FR,ɑ̃,FR469,ɛ,0.99999297
12649,FR,ɑ̃,FR469,ɛ̃,2.7894484e-10
6649,FR,ɑ̃,FR469,ø,2.7894484e-10
7649,FR,ɑ̃,FR469,œ,2.7894484e-10
649,FR,ɑ̃,FR469,a,2.7894484e-10
8649,FR,ɑ̃,FR469,ɑ̃,2.7894484e-10
3649,FR,ɑ̃,FR469,o,2.7894484e-10
9649,FR,ɑ̃,FR469,ɔ,2.7894484e-10
10649,FR,ɑ̃,FR469,ɔ̃,4.1399083e-08
4649,FR,ɑ̃,FR469,u,2.7894484e-10
2667,FR,ɑ̃,FR834,i,0.00033212636
5667,FR,ɑ̃,FR834,y,0.00033212636
1667,FR,ɑ̃,FR834,e,2.23785e-06
11667,FR,ɑ̃,FR834,ɛ,1.6535598e-05
12667,FR,ɑ̃,FR834,ɛ̃,2.23785e-06
6667,FR,ɑ̃,FR834,ø,2.23785e-06
7667,FR,ɑ̃,FR834,œ,2.23785e-06
667,FR,ɑ̃,FR834,a,0.0024541004
8667,FR,ɑ̃,FR834,ɑ̃,0.00012218246
3667,FR,ɑ̃,FR834,o,6.0831067e-06
9667,FR,ɑ̃,FR834,ɔ,2.23785e-06
10667,FR,ɑ̃,FR834,ɔ̃,0.9900547
4667,FR,ɑ̃,FR834,u,0.0066709365
2677,FR,ɑ̃,FR994,i,2.6921853e-07
5677,FR,ɑ̃,FR994,y,2.6921853e-07
1677,FR,ɑ̃,FR994,e,2.6921853e-07
11677,FR,ɑ̃,FR994,ɛ,2.6921853e-07
12677,FR,ɑ̃,FR994,ɛ̃,5.407399e-06
6677,FR,ɑ̃,FR994,ø,7.3181184e-07
7677,FR,ɑ̃,FR994,œ,7.3181184e-07
677,FR,ɑ̃,FR994,a,0.0008025291
8677,FR,ɑ̃,FR994,ɑ̃,0.11910588
3677,FR,ɑ̃,FR994,o,1.989271e-06
9677,FR,ɑ̃,FR994,ɔ,7.3181184e-07
10677,FR,ɑ̃,FR994,ɔ̃,0.88008004
4677,FR,ɑ̃,FR994,u,7.3181184e-07
2450,FR,o,FR-participant3_sok,i,1.3410558e-08
5450,FR,o,FR-participant3_sok,y,1.3410558e-08
1450,FR,o,FR-participant3_sok,e,1.3410558e-08
11450,FR,o,FR-participant3_sok,ɛ,1.3410558e-08
12450,FR,o,FR-participant3_sok,ɛ̃,1.3410558e-08
6450,FR,o,FR-participant3_sok,ø,1.3410558e-08
7450,FR,o,FR-participant3_sok,œ,3.6453674e-08
450,FR,o,FR-participant3_sok,a,1.3410558e-08
8450,FR,o,FR-participant3_sok,ɑ̃,1.3410558e-08
3450,FR,o,FR-participant3_sok,o,0.1191677
9450,FR,o,FR-participant3_sok,ɔ,0.0002953872
10450,FR,o,FR-participant3_sok,ɔ̃,1.3410558e-08
4450,FR,o,FR-participant3_sok,u,0.88053685
2456,FR,o,FR-participant5_kos,i,0.00033180605
5456,FR,o,FR-participant5_kos,y,6.07724e-06
1456,FR,o,FR-participant5_kos,e,0.00033180605
11456,FR,o,FR-participant5_kos,ɛ,4.4905068e-05
12456,FR,o,FR-participant5_kos,ɛ̃,0.0024517337
6456,FR,o,FR-participant5_kos,ø,6.07724e-06
7456,FR,o,FR-participant5_kos,œ,0.0009019424
456,FR,o,FR-participant5_kos,a,6.07724e-06
8456,FR,o,FR-participant5_kos,ɑ̃,0.00012206462
3456,FR,o,FR-participant5_kos,o,0.006664503
9456,FR,o,FR-participant5_kos,ɔ,1.651965e-05
10456,FR,o,FR-participant5_kos,ɔ̃,1.651965e-05
4456,FR,o,FR-participant5_kos,u,0.9890999
2466,FR,o,FR-participant7_toʃ,i,6.107432e-06
5466,FR,o,FR-participant7_toʃ,y,0.002463914
1466,FR,o,FR-participant7_toʃ,e,1.6601722e-05
11466,FR,o,FR-participant7_toʃ,ɛ,0.00012267104
12466,FR,o,FR-participant7_toʃ,ɛ̃,4.512816e-05
6466,FR,o,FR-participant7_toʃ,ø,0.0003334545
7466,FR,o,FR-participant7_toʃ,œ,0.0003334545
466,FR,o,FR-participant7_toʃ,a,0.002463914
8466,FR,o,FR-participant7_toʃ,ɑ̃,4.512816e-05
3466,FR,o,FR-participant7_toʃ,o,1.6601722e-05
9466,FR,o,FR-participant7_toʃ,ɔ,1.6601722e-05
10466,FR,o,FR-participant7_toʃ,ɔ̃,0.00012267104
4466,FR,o,FR-participant7_toʃ,u,0.99401385
2470,FR,o,FR-participant8_tot,i,2.0610456e-09
5470,FR,o,FR-participant8_tot,y,2.0610456e-09
1470,FR,o,FR-participant8_tot,e,2.0610456e-09
11470,FR,o,FR-participant8_tot,ɛ,2.0610456e-09
12470,FR,o,FR-participant8_tot,ɛ̃,2.0610456e-09
6470,FR,o,FR-participant8_tot,ø,5.6025025e-09
7470,FR,o,FR-participant8_tot,œ,2.0610456e-09
470,FR,o,FR-participant8_tot,a,2.0610456e-09
8470,FR,o,FR-participant8_tot,ɑ̃,2.0610456e-09
3470,FR,o,FR-participant8_tot,o,4.5397548e-05
9470,FR,o,FR-participant8_tot,ɔ,6.14389e-06
10470,FR,o,FR-participant8_tot,ɔ̃,8.314851e-07
4470,FR,o,FR-participant8_tot,u,0.99994755
2484,FR,o,FR1293,i,0.00033423072
5484,FR,o,FR1293,y,0.00033423072
1484,FR,o,FR1293,e,0.0024696495
11484,FR,o,FR1293,ɛ,0.9963277
12484,FR,o,FR1293,ɛ̃,2.252029e-06
6484,FR,o,FR1293,ø,6.121649e-06
7484,FR,o,FR1293,œ,2.252029e-06
484,FR,o,FR1293,a,2.252029e-06
8484,FR,o,FR1293,ɑ̃,2.252029e-06
3484,FR,o,FR1293,o,1.6640366e-05
9484,FR,o,FR1293,ɔ,4.523321e-05
10484,FR,o,FR1293,ɔ̃,0.0001229566
4484,FR,o,FR1293,u,0.00033423072
2500,FR,o,FR1641,i,0.0006361539
5500,FR,o,FR1641,y,8.609407e-05
1500,FR,o,FR1641,e,0.00023402795
11500,FR,o,FR1641,ɛ,0.012777493
12500,FR,o,FR1641,ɛ̃,0.0006361539
6500,FR,o,FR1641,ø,0.00023402795
7500,FR,o,FR1641,œ,0.0006361539
500,FR,o,FR1641,a,0.00023402795
8500,FR,o,FR1641,ɑ̃,0.004700577
3500,FR,o,FR1641,o,0.25664282
9500,FR,o,FR1641,ɔ,0.012777493
10500,FR,o,FR1641,ɔ̃,0.6976275
4500,FR,o,FR1641,u,0.012777493
2501,FR,o,FR1644,i,0.015043636
5501,FR,o,FR1644,y,0.00010136322
1501,FR,o,FR1644,e,0.0002755338
11501,FR,o,FR1644,ɛ,0.00010136322
12501,FR,o,FR1644,ɛ̃,0.0007489785
6501,FR,o,FR1644,ø,0.015043636
7501,FR,o,FR1644,œ,0.0055342442
501,FR,o,FR1644,a,0.0002755338
8501,FR,o,FR1644,ɑ̃,0.0002755338
3501,FR,o,FR1644,o,0.11115827
9501,FR,o,FR1644,ɔ,0.015043636
10501,FR,o,FR1644,ɔ̃,0.8213547
4501,FR,o,FR1644,u,0.015043636
2514,FR,o,FR1888,i,4.421357e-06
5514,FR,o,FR1888,y,0.26472497
1514,FR,o,FR1888,e,1.2018494e-05
11514,FR,o,FR1888,ɛ,4.421357e-06
12514,FR,o,FR1888,ɛ̃,4.421357e-06
6514,FR,o,FR1888,ø,0.0017837028
7514,FR,o,FR1888,œ,1.2018494e-05
514,FR,o,FR1888,a,0.0006561876
8514,FR,o,FR1888,ɑ̃,4.421357e-06
3514,FR,o,FR1888,o,1.2018494e-05
9514,FR,o,FR1888,ɔ,4.421357e-06
10514,FR,o,FR1888,ɔ̃,0.71959704
4514,FR,o,FR1888,u,0.01317988
2515,FR,o,FR1891,i,3.0385243e-07
5515,FR,o,FR1891,y,4.1121954e-08
1515,FR,o,FR1891,e,1.1178106e-07
11515,FR,o,FR1891,ɛ,3.0385243e-07
12515,FR,o,FR1891,ɛ̃,4.1121954e-08
6515,FR,o,FR1891,ø,4.1121954e-08
7515,FR,o,FR1891,œ,8.2595653e-07
515,FR,o,FR1891,a,4.1121954e-08
8515,FR,o,FR1891,ɑ̃,6.103039e-06
3515,FR,o,FR1891,o,3.0385243e-07
9515,FR,o,FR1891,ɔ,1.1178106e-07
10515,FR,o,FR1891,ɔ̃,0.9932989
4515,FR,o,FR1891,u,0.006692795
2538,FR,o,FR2192,i,3.775111e-11
5538,FR,o,FR2192,y,3.775111e-11
1538,FR,o,FR2192,e,3.775111e-11
11538,FR,o,FR2192,ɛ,3.775111e-11
12538,FR,o,FR2192,ɛ̃,3.775111e-11
6538,FR,o,FR2192,ø,3.775111e-11
7538,FR,o,FR2192,œ,3.775111e-11
538,FR,o,FR2192,a,3.775111e-11
8538,FR,o,FR2192,ɑ̃,3.775111e-11
3538,FR,o,FR2192,o,6.144174e-06
9538,FR,o,FR2192,ɔ,2.0611408e-09
10538,FR,o,FR2192,ɔ̃,5.602762e-09
4538,FR,o,FR2192,u,0.9999938
2558,FR,o,FR27,i,0.00033275428
5558,FR,o,FR27,y,2.2420809e-06
1558,FR,o,FR27,e,4.5033397e-05
11558,FR,o,FR27,ɛ,1.656686e-05
12558,FR,o,FR27,ɛ̃,1.656686e-05
6558,FR,o,FR27,ø,2.2420809e-06
7558,FR,o,FR27,œ,2.2420809e-06
558,FR,o,FR27,a,6.094607e-06
8558,FR,o,FR27,ɑ̃,4.5033397e-05
3558,FR,o,FR27,o,0.0066835484
9558,FR,o,FR27,ɔ,1.656686e-05
10558,FR,o,FR27,ɔ̃,0.99192655
4558,FR,o,FR27,u,0.0009045199
2582,FR,o,FR3214,i,5.1785582e-06
5582,FR,o,FR3214,y,0.04196229
1582,FR,o,FR3214,e,5.1785582e-06
11582,FR,o,FR3214,ɛ,5.1785582e-06
12582,FR,o,FR3214,ɛ̃,1.407678e-05
6582,FR,o,FR3214,ø,0.00076856615
7582,FR,o,FR3214,œ,1.407678e-05
582,FR,o,FR3214,a,0.0002827397
8582,FR,o,FR3214,ɑ̃,1.407678e-05
3582,FR,o,FR3214,o,1.407678e-05
9582,FR,o,FR3214,ɔ,1.407678e-05
10582,FR,o,FR3214,ɔ̃,0.8428351
4582,FR,o,FR3214,u,0.11406533
2584,FR,o,FR3259,i,0.000104120445
5584,FR,o,FR3259,y,0.042005185
1584,FR,o,FR3259,e,7.0155806e-07
11584,FR,o,FR3259,ɛ,7.0155806e-07
12584,FR,o,FR3259,ɛ̃,7.0155806e-07
6584,FR,o,FR3259,ø,5.183852e-06
7584,FR,o,FR3259,œ,7.0155806e-07
584,FR,o,FR3259,a,7.0155806e-07
8584,FR,o,FR3259,ɑ̃,7.0155806e-07
3584,FR,o,FR3259,o,1.9070325e-06
9584,FR,o,FR3259,ɔ,7.0155806e-07
10584,FR,o,FR3259,ɔ̃,0.114181936
4584,FR,o,FR3259,u,0.8436967
2589,FR,o,FR3423,i,0.011574324
5589,FR,o,FR3423,y,0.00021199114
1589,FR,o,FR3423,e,0.011574324
11589,FR,o,FR3423,ɛ,0.08552333
12589,FR,o,FR3423,ɛ̃,0.011574324
6589,FR,o,FR3423,ø,0.00021199114
7589,FR,o,FR3423,œ,0.23247652
589,FR,o,FR3423,a,0.0042579556
8589,FR,o,FR3423,ɑ̃,0.0042579556
3589,FR,o,FR3423,o,0.0042579556
9589,FR,o,FR3423,ɔ,0.0015664145
10589,FR,o,FR3423,ɔ̃,0.00057625165
4589,FR,o,FR3423,u,0.63193667
2598,FR,o,FR3531,i,1.5906586e-05
5598,FR,o,FR3531,y,7.9194234e-07
1598,FR,o,FR3531,e,1.5906586e-05
11598,FR,o,FR3531,ɛ,7.9194234e-07
12598,FR,o,FR3531,ɛ̃,1.5906586e-05
6598,FR,o,FR3531,ø,0.00011753466
7598,FR,o,FR3531,œ,0.047416866
598,FR,o,FR3531,a,7.9194234e-07
8598,FR,o,FR3531,ɑ̃,2.1527226e-06
3598,FR,o,FR3531,o,1.5906586e-05
9598,FR,o,FR3531,ɔ,2.1527226e-06
10598,FR,o,FR3531,ɔ̃,2.1527226e-06
4598,FR,o,FR3531,u,0.95239323
2622,FR,o,FR4019,i,0.005960845
5622,FR,o,FR4019,y,0.3254511
1622,FR,o,FR4019,e,4.0163857e-05
11622,FR,o,FR4019,ɛ,4.0163857e-05
12622,FR,o,FR4019,ɛ̃,4.0163857e-05
6622,FR,o,FR4019,ø,0.00010917668
7622,FR,o,FR4019,œ,0.000296773
622,FR,o,FR4019,a,0.00080671266
8622,FR,o,FR4019,ɑ̃,4.0163857e-05
3622,FR,o,FR4019,o,0.00010917668
9622,FR,o,FR4019,ɔ,0.016203256
10622,FR,o,FR4019,ɔ̃,0.3254511
4622,FR,o,FR4019,u,0.3254511
2629,FR,o,FR4193,i,0.00024511907
5629,FR,o,FR4193,y,0.73068964
1629,FR,o,FR4193,e,1.6515993e-06
11629,FR,o,FR4193,ɛ,1.6515993e-06
12629,FR,o,FR4193,ɛ̃,1.6515993e-06
6629,FR,o,FR4193,ø,3.317326e-05
7629,FR,o,FR4193,œ,1.6515993e-06
629,FR,o,FR4193,a,9.017427e-05
8629,FR,o,FR4193,ɑ̃,1.6515993e-06
3629,FR,o,FR4193,o,4.4895123e-06
9629,FR,o,FR4193,ɔ,3.317326e-05
10629,FR,o,FR4193,ɔ̃,0.2688057
4629,FR,o,FR4193,u,9.017427e-05
2652,FR,o,FR526,i,0.00010857955
5652,FR,o,FR526,y,1.9887038e-06
1652,FR,o,FR526,e,3.9944185e-05
11652,FR,o,FR526,ɛ,0.11907194
12652,FR,o,FR526,ɛ̃,1.9887038e-06
6652,FR,o,FR526,ø,1.9887038e-06
7652,FR,o,FR526,œ,1.9887038e-06
652,FR,o,FR526,a,1.9887038e-06
8652,FR,o,FR526,ɑ̃,1.4694644e-05
3652,FR,o,FR526,o,0.00010857955
9652,FR,o,FR526,ɔ,1.4694644e-05
10652,FR,o,FR526,ɔ̃,0.8798292
4652,FR,o,FR526,u,0.0008023004
2653,FR,o,FR542,i,0.0009045037
5653,FR,o,FR542,y,2.2420404e-06
1653,FR,o,FR542,e,4.5032586e-05
11653,FR,o,FR542,ɛ,0.0066834283
12653,FR,o,FR542,ɛ̃,1.6566562e-05
6653,FR,o,FR542,ø,2.2420404e-06
7653,FR,o,FR542,œ,2.2420404e-06
653,FR,o,FR542,a,6.094498e-06
8653,FR,o,FR542,ɑ̃,4.5032586e-05
